time	track	a	b
2016-6-28T22:50:57	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050405 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050405
2016-6-28T22:50:58	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050242 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050242
2016-6-28T22:50:59	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050323 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050323
2016-6-28T22:51:0	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050189 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050189
2016-6-28T22:51:0	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050350 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050350
2016-6-28T22:51:1	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050089 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050089
2016-6-28T22:51:10	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050144 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050144
2016-6-28T22:51:11	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050121 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050121
2016-6-28T22:51:11	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050310 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050310
2016-6-28T22:51:12	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050365 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050365
2016-6-28T22:51:13	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050413 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050413
2016-6-28T22:51:15	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050053 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050053
2016-6-28T22:51:15	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050103 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050103
2016-6-28T22:51:16	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050305 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050305
2016-6-28T22:51:17	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050171 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050171
2016-6-28T22:51:18	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050274 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050274
2016-6-28T22:51:19	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050292 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050292
2016-6-28T22:51:19	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_JP003231 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_JP003231
2016-6-28T22:51:2	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050062 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050062
2016-6-28T22:51:20	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050057 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050057
2016-6-28T22:51:21	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050166 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050166
2016-6-28T22:51:22	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050333 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050333
2016-6-28T22:51:23	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050081 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050081
2016-6-28T22:51:23	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050355 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050355
2016-6-28T22:51:24	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050098 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050098
2016-6-28T22:51:25	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050022 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050022
2016-6-28T22:51:25	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050377 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050377
2016-6-28T22:51:26	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050093 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050093
2016-6-28T22:51:27	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050067 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050067
2016-6-28T22:51:27	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050391 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050391
2016-6-28T22:51:28	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050035 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050035
2016-6-28T22:51:29	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050184 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050184
2016-6-28T22:51:29	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050283 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050283
2016-6-28T22:51:29	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050381 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050381
2016-6-28T22:51:3	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050157 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050157
2016-6-28T22:51:3	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050360 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050360
2016-6-28T22:51:30	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050261 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050261
2016-6-28T22:51:35	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050027 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050027
2016-6-28T22:51:35	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050211 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050211
2016-6-28T22:51:36	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050369 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050369
2016-6-28T22:51:4	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050017 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050017
2016-6-28T22:51:47	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050229 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050229
2016-6-28T22:51:48	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050179 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050179
2016-6-28T22:51:48	8008	1	/mnt/scratch/ops/workflows/gcs_8008_production/dependencies/miniconda2/bin/python /mnt/scratch/ops/workflows/gcs_8008_validation/gcs_8008/src/gcs_analyze_sample.py /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050301 /mnt/production_storage/sequencing/ops/validation/gcs_8008/results/HNY3TBCXX.v2/Project_Clinical_Results/Sample_1606050301
